200, 0.03429702, 0.9961, 0.0652, 0.1016, 0.0978
196, 0.059480625, 0.9963, 0.07, 0.10435, 0.10045
10, 0.9288743050000001, 0.2844, 0.6621, 0.3621, 0.1
20, 0.7695573050000001, 0.4277, 0.55745, 0.3862, 0.10005
30, 0.7473347749999999, 0.5506, 0.5231, 0.363, 0.09995
40, 0.8659922099999999, 0.2992, 0.58085, 0.4308, 0.1
50, 0.939508425, 0.1517, 0.59645, 0.46555, 0.1001
60, 0.46127251999999996, 0.626, 0.42895, 0.30195, 0.1002
70, 0.92479819, 0.312, 0.5882, 0.43545, 0.10005
80, 0.9454508599999999, 0.1801, 0.5663, 0.48435, 0.10005
90, 0.91685285, 0.1452, 0.57955, 0.4742, 0.1001
100, 0.8285536849999999, 0.3033, 0.54875, 0.43275, 0.1001
110, 0.8958308199999999, 0.2112, 0.4835, 0.5085, 0.0998
120, 0.6935211450000001, 0.4918, 0.376, 0.4005, 0.1
130, 0.756277105, 0.3976, 0.43395, 0.43465, 0.0999
140, 0.9527091649999999, 0.1121, 0.5277, 0.5327, 0.0996
150, 0.867175165, 0.232, 0.49, 0.49535, 0.1
160, 0.7324537350000001, 0.4898, 0.36545, 0.4163, 0.0999
170, 0.6636070699999999, 0.6671, 0.2849, 0.35625, 0.1
180, 0.477301135, 0.8868, 0.15525, 0.21525, 0.1
190, 0.44790417000000005, 0.952, 0.12055, 0.1769, 0.10005
200, 0.03429702, 0.9961, 0.0652, 0.1016, 0.0978
