200, 0.8768991249999999, 0.5177, 0.39965, 0.50955, 0.10005
195, 0.8746760600000001, 0.5178, 0.39965, 0.5072, 0.09995
10, 0.75573841, 0.6811, 0.5695, 0.3275, 0.1
20, 0.77281037, 0.6869, 0.50995, 0.36895, 0.1
30, 0.7960237499999999, 0.616, 0.55685, 0.3705, 0.1
40, 0.8318777399999999, 0.5564, 0.49235, 0.4199, 0.1
50, 0.8228823799999999, 0.5664, 0.52055, 0.4162, 0.1
60, 0.8357911500000001, 0.5272, 0.4987, 0.43335, 0.1001
70, 0.8416696750000001, 0.5261, 0.4971, 0.4366, 0.1
80, 0.83692625, 0.5064, 0.50735, 0.42985, 0.1
90, 0.84126304, 0.5042, 0.5115, 0.4256, 0.1
100, 0.82230193, 0.5591, 0.4976, 0.4153, 0.09995
110, 0.8907381450000001, 0.4296, 0.43305, 0.5004, 0.1001
120, 0.87477278, 0.4821, 0.4233, 0.4879, 0.1
130, 0.88000967, 0.4583, 0.43715, 0.4939, 0.1
140, 0.878538245, 0.4387, 0.45405, 0.49145, 0.1
150, 0.86759846, 0.4855, 0.44765, 0.47815, 0.1
160, 0.88185292, 0.4818, 0.41065, 0.5108, 0.1
170, 0.8744488450000001, 0.5103, 0.40225, 0.5034, 0.09995
180, 0.8739693150000001, 0.5447, 0.39305, 0.50625, 0.10005
190, 0.871928845, 0.5468, 0.3955, 0.5057, 0.10005
200, 0.8768991249999999, 0.5177, 0.39965, 0.50955, 0.10005
