200, 0.8381117900000001, 0.7029, 0.3729, 0.47825, 0.10005
196, 0.8344994, 0.7231, 0.36735, 0.47575, 0.1
10, 0.7132805600000001, 0.7156, 0.62075, 0.2886, 0.1
20, 0.768893485, 0.6244, 0.5637, 0.3647, 0.1
30, 0.782803145, 0.611, 0.5482, 0.37365, 0.0999
40, 0.75874292, 0.623, 0.55075, 0.3655, 0.1
50, 0.7967729850000002, 0.576, 0.5594, 0.3908, 0.1
60, 0.8029815600000001, 0.5755, 0.55225, 0.38795, 0.1
70, 0.7815664550000001, 0.5976, 0.54495, 0.37865, 0.1
80, 0.817878195, 0.5863, 0.52005, 0.41025, 0.1
90, 0.802505715, 0.5885, 0.5379, 0.39315, 0.1
100, 0.7947521350000002, 0.6086, 0.53535, 0.3839, 0.10005
110, 0.8900693249999998, 0.3895, 0.46165, 0.49825, 0.1
120, 0.885553815, 0.4054, 0.4645, 0.49525, 0.09995
130, 0.86787043, 0.4357, 0.47565, 0.47685, 0.1
140, 0.873801075, 0.4389, 0.4745, 0.48205, 0.1
150, 0.873310735, 0.4175, 0.4749, 0.48265, 0.10005
160, 0.877031655, 0.4385, 0.44065, 0.5013, 0.10005
170, 0.8697691050000002, 0.486, 0.426, 0.4986, 0.1001
180, 0.8562998449999999, 0.5524, 0.4099, 0.4941, 0.1
190, 0.8449229500000001, 0.6645, 0.38975, 0.4821, 0.09995
200, 0.8381117900000001, 0.7029, 0.3729, 0.47825, 0.10005
