200, 0.8490162, 0.6615, 0.327, 0.4839, 0.1001
199, 0.84802203, 0.6707, 0.32515, 0.48335, 0.1
10, 0.779328375, 0.6431, 0.51845, 0.36325, 0.10005
20, 0.81400728, 0.5766, 0.53895, 0.38775, 0.1
30, 0.786745005, 0.6797, 0.49965, 0.39255, 0.1
40, 0.8214495199999999, 0.5551, 0.52285, 0.4096, 0.1
50, 0.8432909500000001, 0.5375, 0.48335, 0.444, 0.1
60, 0.8295440849999999, 0.5275, 0.51805, 0.41375, 0.10005
70, 0.82436742, 0.5643, 0.5193, 0.4109, 0.10005
80, 0.7418201150000001, 0.6581, 0.5468, 0.3428, 0.1
90, 0.82264976, 0.5375, 0.51275, 0.41165, 0.09995
100, 0.83196782, 0.5257, 0.49135, 0.4295, 0.1
110, 0.8943357700000001, 0.4059, 0.43585, 0.50665, 0.09995
120, 0.87116397, 0.518, 0.404, 0.48545, 0.09995
130, 0.8584375049999999, 0.5383, 0.40745, 0.4714, 0.1
140, 0.8673758149999999, 0.5104, 0.4316, 0.482, 0.1
150, 0.860325515, 0.5315, 0.43435, 0.4709, 0.1
160, 0.85185263, 0.6408, 0.327, 0.47585, 0.10005
170, 0.85339509, 0.6364, 0.33395, 0.48215, 0.1
180, 0.8431326899999999, 0.6906, 0.31115, 0.4712, 0.1
190, 0.850797895, 0.6567, 0.32985, 0.487, 0.1
200, 0.8490162, 0.6615, 0.327, 0.4839, 0.1001
