200, 0.8034409449999999, 0.3439, 0.4039, 0.4699, 0.1
192, 0.8750631249999999, 0.1974, 0.46275, 0.5184, 0.10025
10, 0.49050201499999996, 0.7354, 0.48455, 0.25805, 0.10005
20, 0.842867295, 0.5125, 0.52115, 0.3805, 0.1
30, 0.7524226549999999, 0.5041, 0.4457, 0.37455, 0.09995
40, 0.6906690600000001, 0.4738, 0.4866, 0.3822, 0.1002
50, 0.9195796500000002, 0.1346, 0.54795, 0.49575, 0.09995
60, 0.554066395, 0.5366, 0.4246, 0.34635, 0.1
70, 0.9533042500000002, 0.07, 0.56, 0.51145, 0.1001
80, 0.909237285, 0.1516, 0.5475, 0.4852, 0.10015
90, 0.8476770299999999, 0.2424, 0.5417, 0.45425, 0.09995
100, 0.9568746699999999, 0.0517, 0.60045, 0.4828, 0.10015
110, 0.98304064, 0.0423, 0.5185, 0.5185, 0.05735
120, 0.97898187, 0.042, 0.4792, 0.4792, 0.02245
130, 0.960472365, 0.0503, 0.52605, 0.5524, 0.1019
140, 0.9755614399999999, 0.0468, 0.49555, 0.49555, 0.04375
150, 0.942853175, 0.0727, 0.51915, 0.543, 0.10035
160, 0.909844535, 0.1232, 0.4899, 0.53725, 0.10015
170, 0.8825599, 0.1761, 0.47205, 0.52125, 0.0998
180, 0.8950207499999999, 0.1508, 0.4798, 0.53085, 0.1002
190, 0.88155538, 0.1747, 0.4712, 0.52375, 0.10025
200, 0.8034409449999999, 0.3439, 0.4039, 0.4699, 0.1
