200, 0.8648358599999999, 0.5988, 0.39405, 0.50505, 0.1
192, 0.8647885200000001, 0.581, 0.39485, 0.5032, 0.1
10, 0.720819695, 0.7037, 0.5759, 0.31615, 0.1
20, 0.7781315799999999, 0.5994, 0.5161, 0.3946, 0.10005
30, 0.7961748450000001, 0.5563, 0.50075, 0.41435, 0.1
40, 0.7762482450000001, 0.6014, 0.5223, 0.3952, 0.09995
50, 0.806007785, 0.5472, 0.4911, 0.41685, 0.1
60, 0.7886060800000001, 0.5786, 0.50885, 0.4053, 0.10005
70, 0.8165495250000001, 0.5194, 0.50155, 0.42865, 0.1001
80, 0.809425575, 0.5315, 0.50725, 0.4168, 0.1001
90, 0.77375384, 0.6076, 0.5143, 0.39655, 0.1
100, 0.74701781, 0.6397, 0.5326, 0.3615, 0.1
110, 0.8644198899999999, 0.4687, 0.41305, 0.49105, 0.09995
120, 0.8664216099999998, 0.4724, 0.4227, 0.49145, 0.1001
130, 0.8385742700000001, 0.5426, 0.42535, 0.46665, 0.1
140, 0.8466485, 0.5164, 0.42255, 0.47255, 0.1
150, 0.8634324050000001, 0.4534, 0.45035, 0.4883, 0.1
160, 0.8693656250000001, 0.5171, 0.40785, 0.50305, 0.09995
170, 0.8615687750000001, 0.5728, 0.3957, 0.49975, 0.1
180, 0.87075463, 0.5129, 0.40405, 0.5045, 0.10005
190, 0.8656664699999999, 0.5781, 0.4016, 0.5027, 0.09995
200, 0.8648358599999999, 0.5988, 0.39405, 0.50505, 0.1
