200, 0.756291735, 0.3661, 0.39095, 0.45245, 0.10005
192, 0.8381069, 0.2351, 0.4465, 0.4995, 0.09995
10, 0.40984557000000005, 0.7695, 0.4599, 0.24115, 0.10015
20, 0.62591396, 0.6722, 0.44245, 0.32555, 0.10015
30, 0.79121667, 0.3575, 0.50375, 0.4377, 0.10005
40, 0.50596946, 0.6593, 0.4126, 0.3043, 0.10005
50, 0.93378395, 0.1564, 0.54865, 0.49525, 0.10005
60, 0.575705425, 0.5291, 0.43905, 0.3582, 0.1002
70, 0.953180515, 0.0928, 0.55955, 0.5088, 0.09985
80, 0.91122574, 0.1666, 0.55045, 0.4865, 0.10005
90, 0.657827705, 0.4314, 0.47945, 0.39275, 0.1002
100, 0.9799409099999999, 0.0397, 0.6035, 0.48315, 0.1
110, 0.9912706399999999, 0.0298, 0.52445, 0.56455, 0.0992
120, 0.9593202750000001, 0.0636, 0.517, 0.55315, 0.09905
130, 0.9480509149999999, 0.0812, 0.5195, 0.5438, 0.10025
140, 0.98477142, 0.0349, 0.5296, 0.55745, 0.10025
150, 0.87560359, 0.1592, 0.49235, 0.51655, 0.0998
160, 0.8728091750000001, 0.1671, 0.4732, 0.5214, 0.0999
170, 0.848771835, 0.2038, 0.45945, 0.50785, 0.1
180, 0.853588995, 0.2049, 0.45815, 0.5098, 0.10025
190, 0.8461786949999999, 0.2168, 0.45375, 0.5049, 0.1
200, 0.756291735, 0.3661, 0.39095, 0.45245, 0.10005
