200, 0.8667011050000001, 0.5685, 0.37605, 0.50015, 0.1
199, 0.866779715, 0.5722, 0.37985, 0.50145, 0.10005
10, 0.753750385, 0.6543, 0.51875, 0.3644, 0.10005
20, 0.772560775, 0.6173, 0.52705, 0.38125, 0.1
30, 0.782284975, 0.6076, 0.5048, 0.4041, 0.1
40, 0.788892825, 0.5925, 0.51415, 0.4019, 0.09985
50, 0.8280910149999999, 0.5208, 0.47985, 0.44, 0.1
60, 0.7922156249999999, 0.5814, 0.5091, 0.40435, 0.1
70, 0.7858559049999999, 0.5994, 0.50555, 0.3958, 0.1
80, 0.7254341750000001, 0.6304, 0.5467, 0.35725, 0.10005
90, 0.7931507850000001, 0.5686, 0.50555, 0.4097, 0.1
100, 0.8109191550000001, 0.5366, 0.48915, 0.42325, 0.1
110, 0.87498252, 0.415, 0.431, 0.49745, 0.1
120, 0.855928745, 0.487, 0.4125, 0.4811, 0.09995
130, 0.848861855, 0.4921, 0.42045, 0.4747, 0.1
140, 0.853662825, 0.4857, 0.4332, 0.48015, 0.1001
150, 0.8545229649999999, 0.4804, 0.44435, 0.4791, 0.1
160, 0.8668458450000001, 0.5452, 0.37965, 0.4989, 0.1
170, 0.868759895, 0.5412, 0.386, 0.50015, 0.10005
180, 0.86304458, 0.5712, 0.3772, 0.4963, 0.1
190, 0.868248405, 0.5447, 0.3838, 0.50235, 0.1001
200, 0.8667011050000001, 0.5685, 0.37605, 0.50015, 0.1
