200, 0.910040555, 0.2718, 0.47015, 0.522, 0.10005
196, 0.892559195, 0.3137, 0.4634, 0.5116, 0.09995
10, 0.448816035, 0.651, 0.53185, 0.26715, 0.1001
20, 0.8522854200000001, 0.3853, 0.58555, 0.40845, 0.1
30, 0.914043725, 0.2951, 0.5905, 0.4466, 0.1
40, 0.7787225649999999, 0.4087, 0.5482, 0.39745, 0.10015
50, 0.6675699199999999, 0.4517, 0.51485, 0.38155, 0.1
60, 0.8636771, 0.3212, 0.5667, 0.4312, 0.1001
70, 0.772638585, 0.3676, 0.53545, 0.40865, 0.0996
80, 0.8881393200000001, 0.3163, 0.54665, 0.45975, 0.10005
90, 0.9140046650000001, 0.2914, 0.5716, 0.45175, 0.1
100, 0.7371526500000001, 0.4135, 0.5152, 0.401, 0.09995
110, 0.85951586, 0.2595, 0.46345, 0.4897, 0.0996
120, 0.91124251, 0.19, 0.4946, 0.5156, 0.09995
130, 0.87789635, 0.3118, 0.4935, 0.4944, 0.10005
140, 0.8892365249999999, 0.2534, 0.49505, 0.50085, 0.09995
150, 0.8989979650000001, 0.2308, 0.4951, 0.50095, 0.1001
160, 0.91350134, 0.2077, 0.4806, 0.52235, 0.10005
170, 0.9084070350000001, 0.2223, 0.4739, 0.5192, 0.1
180, 0.898566205, 0.2601, 0.46575, 0.5142, 0.09975
190, 0.8894198499999999, 0.301, 0.4608, 0.51015, 0.10005
200, 0.910040555, 0.2718, 0.47015, 0.522, 0.10005
