200, 0.97083911, 0.0435, 0.51525, 0.56295, 0.0991
195, 0.977085935, 0.0395, 0.51765, 0.5651, 0.10085
10, 0.36201909000000004, 0.7926, 0.43, 0.23255, 0.10005
20, 0.392215005, 0.7748, 0.35265, 0.2473, 0.10005
30, 0.6401121249999999, 0.55, 0.50775, 0.35185, 0.1
40, 0.867591205, 0.2115, 0.5299, 0.48185, 0.1002
50, 0.8329492700000001, 0.2469, 0.5342, 0.45995, 0.09985
60, 0.944553385, 0.0854, 0.55725, 0.51335, 0.10005
70, 0.9607653250000001, 0.1349, 0.55355, 0.5109, 0.1
80, 0.54042613, 0.574, 0.39725, 0.3374, 0.10035
90, 0.766078685, 0.3529, 0.50045, 0.43605, 0.10005
100, 0.9840730050000001, 0.0448, 0.57105, 0.5185, 0.09995
110, 0.921109735, 0.1344, 0.49725, 0.5346, 0.0996
120, 0.8699284749999999, 0.2001, 0.47255, 0.50975, 0.0999
130, 0.9068503500000001, 0.1233, 0.50125, 0.53245, 0.1
140, 0.9320998750000001, 0.1233, 0.5084, 0.53295, 0.10005
150, 0.9947473249999998, 0.0253, 0.53735, 0.5554, 0.1
160, 0.9920854450000001, 0.025, 0.52225, 0.5695, 0.1008
170, 0.9427487499999999, 0.0721, 0.50905, 0.5554, 0.1011
180, 0.9417967950000001, 0.0717, 0.5045, 0.55355, 0.09925
190, 0.9838708700000001, 0.0318, 0.51855, 0.5671, 0.10065
200, 0.97083911, 0.0435, 0.51525, 0.56295, 0.0991
