200, 0.90812509, 0.3341, 0.4878, 0.51395, 0.10005
196, 0.88175941, 0.4542, 0.47045, 0.50175, 0.09995
10, 0.47897690499999995, 0.6852, 0.5488, 0.25535, 0.10005
20, 0.87571826, 0.3283, 0.5959, 0.41805, 0.10005
30, 0.91893742, 0.2658, 0.60335, 0.44445, 0.1
40, 0.7918648450000001, 0.4128, 0.56155, 0.39515, 0.1
50, 0.70777004, 0.4976, 0.5338, 0.3764, 0.10005
60, 0.896657535, 0.2429, 0.5844, 0.4452, 0.0999
70, 0.8393769950000001, 0.2768, 0.5682, 0.4336, 0.1
80, 0.9037803950000001, 0.3398, 0.5614, 0.45255, 0.10005
90, 0.92414919, 0.2585, 0.5889, 0.45265, 0.1
100, 0.76456594, 0.5133, 0.53955, 0.4005, 0.10005
110, 0.90824859, 0.2018, 0.50075, 0.5088, 0.0998
120, 0.9155242800000001, 0.2293, 0.49745, 0.50815, 0.1002
130, 0.880471925, 0.3483, 0.5003, 0.48225, 0.1
140, 0.8851089849999999, 0.2906, 0.49465, 0.49035, 0.10005
150, 0.91903988, 0.2295, 0.51235, 0.50305, 0.09995
160, 0.9134231150000001, 0.2515, 0.48675, 0.5119, 0.10005
170, 0.8961932399999999, 0.2877, 0.4804, 0.50275, 0.09995
180, 0.8745618150000001, 0.3547, 0.4646, 0.4954, 0.1
190, 0.880753615, 0.3956, 0.47095, 0.49995, 0.10015
200, 0.90812509, 0.3341, 0.4878, 0.51395, 0.10005
