200, 0.874284565, 0.5586, 0.43645, 0.49265, 0.1
199, 0.87386272, 0.5575, 0.4334, 0.4925, 0.1
10, 0.780895685, 0.6405, 0.53505, 0.36215, 0.1
20, 0.8113956600000001, 0.5692, 0.55675, 0.38245, 0.1
30, 0.7858619250000001, 0.673, 0.52155, 0.38585, 0.1
40, 0.8200811600000001, 0.5591, 0.5481, 0.40005, 0.1
50, 0.8441145899999999, 0.5346, 0.51865, 0.4321, 0.1
60, 0.82899567, 0.5266, 0.53945, 0.40515, 0.1
70, 0.8256108249999998, 0.5697, 0.54695, 0.40355, 0.1
80, 0.740950445, 0.6637, 0.5673, 0.33505, 0.10005
90, 0.8200832650000001, 0.5408, 0.53435, 0.4044, 0.1
100, 0.8304680600000001, 0.5415, 0.5243, 0.41815, 0.1
110, 0.8961518750000002, 0.4028, 0.4756, 0.50125, 0.10005
120, 0.875199665, 0.4898, 0.47045, 0.48115, 0.1
130, 0.865561765, 0.5066, 0.46275, 0.47025, 0.09995
140, 0.870237515, 0.4931, 0.47315, 0.47585, 0.0999
150, 0.865024185, 0.4872, 0.4761, 0.4682, 0.1
160, 0.8705385050000001, 0.5625, 0.4267, 0.4828, 0.1
170, 0.8755976649999999, 0.5454, 0.4267, 0.48885, 0.1
180, 0.8672807249999999, 0.581, 0.41275, 0.4864, 0.10005
190, 0.877581535, 0.5361, 0.43395, 0.4929, 0.1
200, 0.874284565, 0.5586, 0.43645, 0.49265, 0.1
