200, 0.90282644, 0.3075, 0.46525, 0.5159, 0.1
192, 0.893455005, 0.3437, 0.46145, 0.50965, 0.09995
10, 0.8383932399999999, 0.6092, 0.6129, 0.33705, 0.1
20, 0.876398325, 0.5848, 0.5619, 0.41905, 0.1
30, 0.8768333049999999, 0.348, 0.54085, 0.45175, 0.1
40, 0.8408615150000001, 0.5015, 0.55355, 0.4099, 0.10005
50, 0.94951175, 0.1705, 0.5667, 0.49005, 0.0999
60, 0.8909643400000001, 0.3537, 0.55005, 0.43875, 0.10005
70, 0.8978729249999999, 0.3149, 0.54245, 0.46055, 0.10005
80, 0.945186075, 0.2383, 0.5732, 0.4777, 0.10005
90, 0.9162987900000001, 0.3059, 0.5721, 0.45455, 0.10005
100, 0.85910688, 0.3417, 0.58345, 0.41645, 0.10005
110, 0.8981700399999999, 0.2654, 0.46645, 0.50525, 0.1
120, 0.9595074599999999, 0.1373, 0.5135, 0.54175, 0.10015
130, 0.814376, 0.5398, 0.4322, 0.4453, 0.1
140, 0.9478748800000001, 0.1682, 0.51385, 0.5262, 0.1
150, 0.898595735, 0.4655, 0.48585, 0.50135, 0.1003
160, 0.91723773, 0.2542, 0.47225, 0.519, 0.09995
170, 0.897159985, 0.3272, 0.4599, 0.50895, 0.1
180, 0.92828094, 0.2154, 0.48735, 0.52965, 0.10005
190, 0.86198039, 0.486, 0.42405, 0.4878, 0.1
200, 0.90282644, 0.3075, 0.46525, 0.5159, 0.1
