200, 0.8910952649999999, 0.473, 0.44485, 0.5102, 0.09975
195, 0.8906851849999999, 0.4807, 0.43645, 0.50965, 0.1
10, 0.759127305, 0.6755, 0.573, 0.3247, 0.1
20, 0.77405719, 0.6772, 0.53045, 0.36575, 0.1
30, 0.79450044, 0.6217, 0.5718, 0.36255, 0.1
40, 0.831090405, 0.5596, 0.5032, 0.416, 0.10005
50, 0.8188788700000001, 0.5719, 0.5307, 0.40895, 0.10005
60, 0.834588465, 0.534, 0.50955, 0.43, 0.1
70, 0.84365314, 0.5237, 0.50725, 0.4324, 0.09995
80, 0.83633994, 0.5113, 0.52295, 0.42485, 0.09995
90, 0.840944045, 0.5039, 0.52105, 0.4251, 0.1
100, 0.8192343499999999, 0.561, 0.51535, 0.4116, 0.10005
110, 0.89334733, 0.4237, 0.45245, 0.49755, 0.10005
120, 0.8795440300000001, 0.457, 0.4475, 0.4852, 0.1
130, 0.886750765, 0.4415, 0.46605, 0.49145, 0.1
140, 0.8802802200000001, 0.432, 0.4706, 0.48735, 0.09995
150, 0.869141965, 0.4738, 0.465, 0.47435, 0.10005
160, 0.89427201, 0.4531, 0.4419, 0.50765, 0.10005
170, 0.885853845, 0.4753, 0.44075, 0.50485, 0.0999
180, 0.88873933, 0.4962, 0.44105, 0.50665, 0.1
190, 0.887306415, 0.4975, 0.43945, 0.5069, 0.09995
200, 0.8910952649999999, 0.473, 0.44485, 0.5102, 0.09975
