200, 0.997172185, 0.0056, 0.5308, 0.5663, 0.10015
195, 0.9976918799999999, 0.0054, 0.52895, 0.56655, 0.0996
10, 0.40684914999999994, 0.7657, 0.44695, 0.24195, 0.10005
20, 0.37952672, 0.7741, 0.36865, 0.24335, 0.1
30, 0.626975845, 0.5422, 0.51425, 0.3407, 0.10025
40, 0.86502384, 0.2052, 0.53195, 0.4713, 0.09965
50, 0.8931304, 0.1754, 0.56035, 0.47455, 0.09995
60, 0.874791255, 0.1901, 0.53665, 0.48125, 0.1003
70, 0.976363725, 0.0699, 0.5652, 0.51535, 0.10005
80, 0.6471512050000001, 0.4745, 0.4567, 0.37805, 0.0999
90, 0.837574195, 0.2648, 0.52765, 0.45535, 0.09995
100, 0.886286425, 0.1582, 0.5527, 0.48255, 0.09945
110, 0.91982768, 0.1344, 0.50045, 0.52815, 0.10005
120, 0.85180515, 0.2388, 0.46715, 0.4929, 0.1001
130, 0.97011665, 0.0516, 0.5328, 0.5479, 0.1001
140, 0.93883834, 0.0997, 0.5223, 0.5336, 0.10005
150, 0.9981370350000001, 0.006, 0.5455, 0.55305, 0.10055
160, 0.9992957100000001, 0.0018, 0.53075, 0.56745, 0.1001
170, 0.9896805899999999, 0.0172, 0.52985, 0.56435, 0.1005
180, 0.9849706849999998, 0.0235, 0.5284, 0.56155, 0.099
190, 0.9980421950000001, 0.0044, 0.53235, 0.56395, 0.09775
200, 0.997172185, 0.0056, 0.5308, 0.5663, 0.10015
