200, 0.86892367, 0.5875, 0.46055, 0.4952, 0.10005
196, 0.8646157250000001, 0.6103, 0.45145, 0.4917, 0.1
10, 0.7149464000000001, 0.7092, 0.62625, 0.28655, 0.1001
20, 0.771765045, 0.6257, 0.57125, 0.36395, 0.1
30, 0.7837115349999999, 0.607, 0.5652, 0.37495, 0.1
40, 0.7593064100000001, 0.6239, 0.5568, 0.36395, 0.1
50, 0.7954933150000001, 0.5772, 0.56475, 0.38645, 0.10005
60, 0.8048971, 0.5721, 0.5582, 0.3868, 0.09995
70, 0.7812626500000001, 0.6013, 0.5542, 0.3769, 0.1001
80, 0.8220543700000001, 0.5762, 0.53055, 0.4103, 0.1
90, 0.8046509550000001, 0.5908, 0.55435, 0.391, 0.10005
100, 0.79910235, 0.6052, 0.54875, 0.38045, 0.1
110, 0.89213874, 0.396, 0.48405, 0.4934, 0.1
120, 0.8900405050000001, 0.4071, 0.4814, 0.4928, 0.1
130, 0.869445575, 0.4406, 0.4907, 0.4722, 0.1
140, 0.8794946149999999, 0.4324, 0.48595, 0.48065, 0.1
150, 0.87741816, 0.4172, 0.4897, 0.479, 0.1
160, 0.8911977900000001, 0.4164, 0.4697, 0.50025, 0.10005
170, 0.8871496200000001, 0.4404, 0.47045, 0.5002, 0.1
180, 0.87981732, 0.4904, 0.46015, 0.4981, 0.10005
190, 0.872775935, 0.5689, 0.4594, 0.4948, 0.1
200, 0.86892367, 0.5875, 0.46055, 0.4952, 0.10005
