200, 0.9720878949999999, 0.1073, 0.51925, 0.55135, 0.10005
199, 0.97227808, 0.1037, 0.51955, 0.55155, 0.09995
10, 0.870323615, 0.3549, 0.566, 0.4229, 0.1
20, 0.862829485, 0.3509, 0.57135, 0.4209, 0.1
30, 0.9335156149999999, 0.1988, 0.57285, 0.47315, 0.10005
40, 0.756517375, 0.6116, 0.52095, 0.36585, 0.1001
50, 0.831479845, 0.426, 0.5099, 0.4339, 0.09995
60, 0.9013763100000001, 0.2519, 0.56745, 0.4584, 0.1
70, 0.8081872150000001, 0.5184, 0.5422, 0.4048, 0.10005
80, 0.81252925, 0.5646, 0.5849, 0.36725, 0.10005
90, 0.72784289, 0.6024, 0.50505, 0.3712, 0.1
100, 0.812742745, 0.5044, 0.51045, 0.4082, 0.1
110, 0.9702310550000001, 0.1156, 0.52335, 0.54205, 0.1
120, 0.9437804849999999, 0.1703, 0.515, 0.52255, 0.09995
130, 0.8794471500000001, 0.3257, 0.48385, 0.4889, 0.09995
140, 0.88776696, 0.2641, 0.49105, 0.4938, 0.10035
150, 0.9447372350000001, 0.1816, 0.52705, 0.5217, 0.1
160, 0.95516855, 0.1542, 0.5056, 0.53845, 0.1001
170, 0.9671249749999999, 0.1117, 0.5128, 0.54935, 0.1
180, 0.96876103, 0.1148, 0.515, 0.55195, 0.10015
190, 0.9697039300000001, 0.1095, 0.51765, 0.5502, 0.1
200, 0.9720878949999999, 0.1073, 0.51925, 0.55135, 0.10005
